,cobertura,provincia,varon,mujer,edad
4364,True,Formosa,240,217,10
4365,True,Formosa,206,162,11
4366,True,Formosa,201,230,12
4367,True,Formosa,212,235,13
4368,True,Formosa,248,194,14
4369,True,Formosa,192,223,15
4370,True,Formosa,250,148,16
4371,True,Formosa,231,205,17
4372,True,Formosa,111,160,18
4373,True,Formosa,125,146,19
4374,True,Formosa,113,135,20
4375,True,Formosa,97,118,21
4376,True,Formosa,69,68,22
4377,True,Formosa,74,148,23
4378,True,Formosa,85,118,24
4379,True,Formosa,67,140,25
4380,True,Formosa,68,112,26
4381,True,Formosa,81,130,27
4382,True,Formosa,117,133,28
4383,True,Formosa,90,110,29
4384,True,Formosa,98,91,30
4385,True,Formosa,84,116,31
4386,True,Formosa,70,130,32
4387,True,Formosa,87,94,33
4388,True,Formosa,70,133,34
4389,True,Formosa,66,178,35
4390,True,Formosa,76,105,36
4391,True,Formosa,91,110,37
4392,True,Formosa,91,98,38
4393,True,Formosa,180,158,39
4394,True,Formosa,85,184,40
4395,True,Formosa,93,158,41
4396,True,Formosa,55,147,42
4397,True,Formosa,67,69,43
4398,True,Formosa,84,156,44
4399,True,Formosa,99,142,45
4400,True,Formosa,105,146,46
4401,True,Formosa,63,151,47
4402,True,Formosa,64,115,48
4403,True,Formosa,121,122,49
4404,True,Formosa,78,158,50
4405,True,Formosa,84,198,51
4406,True,Formosa,111,131,52
4407,True,Formosa,114,245,53
4408,True,Formosa,139,136,54
4409,True,Formosa,87,131,55
4410,True,Formosa,93,152,56
4411,True,Formosa,90,156,57
4412,True,Formosa,100,154,58
4413,True,Formosa,90,125,59
4414,True,Formosa,93,102,60
4415,True,Formosa,89,98,61
4416,True,Formosa,51,52,62
4417,True,Formosa,108,89,63
4418,True,Formosa,90,48,64
4419,True,Formosa,38,35,65
4420,True,Formosa,38,65,66
4421,True,Formosa,36,47,67
4422,True,Formosa,41,18,68
4423,True,Formosa,47,32,69
4424,True,Formosa,36,32,70
4425,True,Formosa,19,21,71
4426,True,Formosa,19,27,72
4427,True,Formosa,35,37,73
4428,True,Formosa,14,24,74
4429,True,Formosa,6,10,75
4430,True,Formosa,18,22,76
4431,True,Formosa,15,35,77
4432,True,Formosa,4,5,78
4433,True,Formosa,7,7,79
4434,True,Formosa,6,17,80
4435,True,Formosa,6,5,81
4436,True,Formosa,4,3,82
4437,True,Formosa,3,7,83
4438,True,Formosa,16,19,84
4439,True,Formosa,3,15,85
4440,True,Formosa,5,2,86
4441,True,Formosa,1,6,87
4442,True,Formosa,3,23,88
4443,True,Formosa,5,6,89
4444,True,Formosa,10,5,90
4445,True,Formosa,3,1,91
4446,True,Formosa,1,2,92
4447,True,Formosa,0,3,93
4448,True,Formosa,1,0,94
4449,True,Formosa,1,1,96
4450,False,Formosa,3697,3442,0
4451,False,Formosa,3647,3762,1
4452,False,Formosa,3698,3217,2
4453,False,Formosa,3138,3176,3
4454,False,Formosa,3322,3216,4
4455,False,Formosa,3788,3413,5
4456,False,Formosa,3775,3870,6
4457,False,Formosa,3588,3568,7
4458,False,Formosa,3980,3727,8
4459,False,Formosa,3811,3753,9
4460,False,Formosa,4017,3947,10
4461,False,Formosa,3950,4016,11
4462,False,Formosa,3937,4109,12
4463,False,Formosa,3778,3805,13
4464,False,Formosa,4549,4225,14
4465,False,Formosa,3943,4120,15
4466,False,Formosa,3830,3622,16
4467,False,Formosa,3565,3490,17
4468,False,Formosa,4034,3733,18
4469,False,Formosa,3516,3343,19
4470,False,Formosa,3172,2946,20
4471,False,Formosa,3312,3169,21
4472,False,Formosa,2793,2936,22
4473,False,Formosa,2842,2868,23
4474,False,Formosa,2929,2932,24
4475,False,Formosa,2484,2656,25
4476,False,Formosa,2275,2689,26
4477,False,Formosa,2185,2639,27
4478,False,Formosa,2523,2633,28
4479,False,Formosa,2411,2277,29
4480,False,Formosa,2638,2707,30
4481,False,Formosa,2174,2376,31
4482,False,Formosa,2112,2379,32
4483,False,Formosa,2049,2067,33
4484,False,Formosa,1978,1796,34
4485,False,Formosa,1791,1924,35
4486,False,Formosa,1934,1946,36
4487,False,Formosa,1833,1929,37
4488,False,Formosa,1730,1732,38
4489,False,Formosa,1487,1464,39
4490,False,Formosa,1512,1454,40
4491,False,Formosa,1224,1328,41
4492,False,Formosa,1507,1314,42
4493,False,Formosa,1543,1312,43
4494,False,Formosa,1314,1415,44
4495,False,Formosa,1481,1313,45
4496,False,Formosa,1436,1119,46
4497,False,Formosa,1259,1247,47
4498,False,Formosa,1394,1247,48
4499,False,Formosa,1143,939,49
4500,False,Formosa,1319,1202,50
4501,False,Formosa,932,1096,51
4502,False,Formosa,1047,971,52
4503,False,Formosa,1278,1038,53
4504,False,Formosa,1189,955,54
4505,False,Formosa,955,821,55
4506,False,Formosa,1001,971,56
4507,False,Formosa,950,735,57
4508,False,Formosa,1050,779,58
4509,False,Formosa,941,796,59
4510,False,Formosa,907,732,60
4511,False,Formosa,750,488,61
4512,False,Formosa,709,469,62
4513,False,Formosa,669,458,63
4514,False,Formosa,612,236,64
4515,False,Formosa,567,243,65
4516,False,Formosa,326,116,66
4517,False,Formosa,253,166,67
4518,False,Formosa,198,215,68
4519,False,Formosa,130,176,69
4520,False,Formosa,211,200,70
4521,False,Formosa,129,71,71
4522,False,Formosa,137,92,72
4523,False,Formosa,201,121,73
4524,False,Formosa,94,92,74
4525,False,Formosa,83,125,75
4526,False,Formosa,85,107,76
4527,False,Formosa,123,76,77
4528,False,Formosa,88,87,78
4529,False,Formosa,78,53,79
4530,False,Formosa,56,98,80
4531,False,Formosa,72,36,81
4532,False,Formosa,57,34,82
4533,False,Formosa,44,27,83
4534,False,Formosa,40,22,84
4535,False,Formosa,36,23,85
4536,False,Formosa,44,45,86
4537,False,Formosa,15,34,87
4538,False,Formosa,19,39,88
4539,False,Formosa,11,37,89
4540,False,Formosa,22,39,90
4541,False,Formosa,11,27,91
4542,False,Formosa,21,9,92
4543,False,Formosa,20,3,93
4544,False,Formosa,10,3,94
4545,False,Formosa,2,5,95
4546,False,Formosa,11,2,96
4547,False,Formosa,1,0,97
4548,False,Formosa,1,0,98
4549,False,Formosa,1,1,100
4550,False,Formosa,0,1,101
4551,False,Formosa,1,2,102
4552,False,Formosa,0,1,104
4553,False,Formosa,0,1,105
4554,False,Formosa,0,1,107
4555,True,Jujuy,1820,1689,0
4556,True,Jujuy,1975,1901,1
4557,True,Jujuy,1847,2114,2
4558,True,Jujuy,1878,2046,3
4559,True,Jujuy,1960,1988,4
4560,True,Jujuy,2058,2103,5
4561,True,Jujuy,2498,2403,6
4562,True,Jujuy,2442,2353,7
4563,True,Jujuy,2629,2580,8
4564,True,Jujuy,2716,2457,9
4565,True,Jujuy,2651,2689,10
4566,True,Jujuy,2762,2971,11
4567,True,Jujuy,2945,2590,12
4568,True,Jujuy,2754,2846,13
4569,True,Jujuy,3083,3126,14
4570,True,Jujuy,3419,3101,15
4571,True,Jujuy,3069,3140,16
4572,True,Jujuy,3237,3156,17
4573,True,Jujuy,2963,2843,18
4574,True,Jujuy,2420,2627,19
4575,True,Jujuy,2114,2133,20
4576,True,Jujuy,1262,1245,21
4577,True,Jujuy,1364,1225,22
4578,True,Jujuy,1383,1285,23
4579,True,Jujuy,1443,1256,24
4580,True,Jujuy,1652,1304,25
4581,True,Jujuy,1425,1202,26
4582,True,Jujuy,1368,1386,27
4583,True,Jujuy,1571,1482,28
4584,True,Jujuy,1791,1691,29
4585,True,Jujuy,1746,1742,30
4586,True,Jujuy,1763,1816,31
4587,True,Jujuy,1604,1784,32
4588,True,Jujuy,1743,1909,33
4589,True,Jujuy,1949,1829,34
4590,True,Jujuy,1847,1955,35
4591,True,Jujuy,1801,1784,36
4592,True,Jujuy,1575,1776,37
4593,True,Jujuy,1504,1863,38
4594,True,Jujuy,1719,1847,39
4595,True,Jujuy,1705,1953,40
4596,True,Jujuy,1600,1883,41
4597,True,Jujuy,1464,1629,42
4598,True,Jujuy,1472,1656,43
4599,True,Jujuy,1418,1661,44
4600,True,Jujuy,1482,1795,45
4601,True,Jujuy,1674,1789,46
4602,True,Jujuy,1634,1705,47
4603,True,Jujuy,1471,1718,48
4604,True,Jujuy,1355,1622,49
4605,True,Jujuy,1372,1816,50
4606,True,Jujuy,1340,1726,51
4607,True,Jujuy,1308,1629,52
4608,True,Jujuy,1254,1673,53
4609,True,Jujuy,1281,1777,54
4610,True,Jujuy,1429,1684,55
4611,True,Jujuy,1277,1537,56
4612,True,Jujuy,1278,1438,57
4613,True,Jujuy,1173,1426,58
4614,True,Jujuy,1278,1360,59
4615,True,Jujuy,1083,1544,60
4616,True,Jujuy,1017,1535,61
4617,True,Jujuy,1146,1501,62
4618,True,Jujuy,1055,1698,63
4619,True,Jujuy,1040,1505,64
4620,True,Jujuy,1008,1676,65
4621,True,Jujuy,1230,1502,66
4622,True,Jujuy,1370,1398,67
4623,True,Jujuy,1158,1607,68
4624,True,Jujuy,1312,1287,69
4625,True,Jujuy,1141,1534,70
4626,True,Jujuy,1020,1307,71
4627,True,Jujuy,1001,1173,72
4628,True,Jujuy,833,1042,73
4629,True,Jujuy,896,1048,74
4630,True,Jujuy,783,973,75
4631,True,Jujuy,715,906,76
4632,True,Jujuy,622,832,77
4633,True,Jujuy,705,800,78
4634,True,Jujuy,576,664,79
4635,True,Jujuy,615,814,80
4636,True,Jujuy,378,568,81
4637,True,Jujuy,446,572,82
4638,True,Jujuy,356,445,83
4639,True,Jujuy,241,445,84
4640,True,Jujuy,262,292,85
4641,True,Jujuy,224,305,86
4642,True,Jujuy,146,264,87
4643,True,Jujuy,89,237,88
4644,True,Jujuy,136,177,89
4645,True,Jujuy,70,133,90
4646,True,Jujuy,36,123,91
4647,True,Jujuy,36,73,92
4648,True,Jujuy,25,59,93
4649,True,Jujuy,25,43,94
4650,True,Jujuy,13,40,95
4651,True,Jujuy,15,38,96
4652,True,Jujuy,5,6,97
4653,True,Jujuy,1,4,98
4654,True,Jujuy,2,7,99
4655,True,Jujuy,1,6,100
4656,True,Jujuy,0,9,101
4657,True,Jujuy,0,1,105
4658,True,Jujuy,362,430,0
4659,True,Jujuy,484,405,1
4660,True,Jujuy,500,449,2
4661,True,Jujuy,365,449,3
4662,True,Jujuy,537,524,4
4663,True,Jujuy,510,511,5
4664,True,Jujuy,597,607,6
4665,True,Jujuy,502,506,7
4666,True,Jujuy,599,548,8
4667,True,Jujuy,504,620,9
4668,True,Jujuy,610,597,10
4669,True,Jujuy,668,524,11
