,cobertura,provincia,varón,mujer,edad
7339,True,Tucumán,7566,6926,30
7340,True,Tucumán,7136,6685,31
7341,True,Tucumán,6699,6211,32
7342,True,Tucumán,7188,6468,33
7343,True,Tucumán,7220,6516,34
7344,True,Tucumán,7742,6884,35
7345,True,Tucumán,7509,6690,36
7346,True,Tucumán,6927,6176,37
7347,True,Tucumán,6984,6364,38
7348,True,Tucumán,7802,6909,39
7349,True,Tucumán,8391,7519,40
7350,True,Tucumán,7865,7203,41
7351,True,Tucumán,8718,7754,42
7352,True,Tucumán,8772,7621,43
7353,True,Tucumán,8444,7392,44
7354,True,Tucumán,7388,6708,45
7355,True,Tucumán,6999,6316,46
7356,True,Tucumán,6873,6117,47
7357,True,Tucumán,6494,5547,48
7358,True,Tucumán,6472,5312,49
7359,True,Tucumán,6240,5344,50
7360,True,Tucumán,6091,5237,51
7361,True,Tucumán,5912,5068,52
7362,True,Tucumán,5541,4804,53
7363,True,Tucumán,5581,4614,54
7364,True,Tucumán,5403,4623,55
7365,True,Tucumán,5613,4673,56
7366,True,Tucumán,5780,4764,57
7367,True,Tucumán,5517,4697,58
7368,True,Tucumán,5732,4757,59
7369,True,Tucumán,5630,4706,60
7370,True,Tucumán,5732,4247,61
7371,True,Tucumán,6397,4641,62
7372,True,Tucumán,6347,4445,63
7373,True,Tucumán,6702,4493,64
7374,True,Tucumán,7186,5069,65
7375,True,Tucumán,6778,5231,66
7376,True,Tucumán,6740,5408,67
7377,True,Tucumán,6260,5128,68
7378,True,Tucumán,5932,4874,69
7379,True,Tucumán,5811,4861,70
7380,True,Tucumán,5251,4580,71
7381,True,Tucumán,5194,4189,72
7382,True,Tucumán,4832,3907,73
7383,True,Tucumán,4614,3516,74
7384,True,Tucumán,4106,2995,75
7385,True,Tucumán,3480,2531,76
7386,True,Tucumán,3414,2347,77
7387,True,Tucumán,3253,2160,78
7388,True,Tucumán,2896,1946,79
7389,True,Tucumán,2850,1810,80
7390,True,Tucumán,2396,1574,81
7391,True,Tucumán,2439,1490,82
7392,True,Tucumán,2078,1118,83
7393,True,Tucumán,1752,947,84
7394,True,Tucumán,1698,847,85
7395,True,Tucumán,1535,692,86
7396,True,Tucumán,1401,605,87
7397,True,Tucumán,1086,507,88
7398,True,Tucumán,1145,476,89
7399,True,Tucumán,959,412,90
7400,True,Tucumán,754,283,91
7401,True,Tucumán,575,210,92
7402,True,Tucumán,445,171,93
7403,True,Tucumán,373,102,94
7404,True,Tucumán,261,84,95
7405,True,Tucumán,198,49,96
7406,True,Tucumán,136,55,97
7407,True,Tucumán,101,30,98
7408,True,Tucumán,79,16,99
7409,True,Tucumán,35,10,100
7410,True,Tucumán,16,6,101
7411,True,Tucumán,23,8,102
7412,True,Tucumán,18,4,103
7413,True,Tucumán,10,2,104
7414,True,Tucumán,10,3,105
7415,True,Tucumán,3,1,106
7416,True,Tucumán,1,2,107
7417,True,Tucumán,-,1,109
7418,True,Tucumán,3,2,110
7419,True,Tucumán,333,411,0
7420,True,Tucumán,364,357,1
7421,True,Tucumán,438,459,2
7422,True,Tucumán,505,506,3
7423,True,Tucumán,476,567,4
7424,True,Tucumán,561,549,5
7425,True,Tucumán,570,561,6
7426,True,Tucumán,640,636,7
7427,True,Tucumán,623,637,8
7428,True,Tucumán,670,648,9
7429,True,Tucumán,727,694,10
7430,True,Tucumán,780,750,11
7431,True,Tucumán,692,726,12
7432,True,Tucumán,759,729,13
7433,True,Tucumán,736,791,14
7434,True,Tucumán,710,746,15
7435,True,Tucumán,778,708,16
7436,True,Tucumán,773,803,17
7437,True,Tucumán,710,699,18
7438,True,Tucumán,775,744,19
7439,True,Tucumán,709,669,20
7440,True,Tucumán,616,633,21
7441,True,Tucumán,581,567,22
7442,True,Tucumán,532,454,23
7443,True,Tucumán,567,494,24
7444,True,Tucumán,616,487,25
7445,True,Tucumán,589,519,26
7446,True,Tucumán,571,543,27
7447,True,Tucumán,579,527,28
7448,True,Tucumán,661,573,29
7449,True,Tucumán,711,568,30
7450,True,Tucumán,674,560,31
7451,True,Tucumán,572,512,32
7452,True,Tucumán,615,543,33
7453,True,Tucumán,672,530,34
7454,True,Tucumán,741,570,35
7455,True,Tucumán,697,512,36
7456,True,Tucumán,600,479,37
7457,True,Tucumán,682,547,38
7458,True,Tucumán,814,626,39
7459,True,Tucumán,833,631,40
7460,True,Tucumán,767,578,41
7461,True,Tucumán,824,661,42
7462,True,Tucumán,854,608,43
7463,True,Tucumán,875,582,44
7464,True,Tucumán,752,600,45
7465,True,Tucumán,807,520,46
7466,True,Tucumán,730,533,47
7467,True,Tucumán,709,467,48
7468,True,Tucumán,633,480,49
7469,True,Tucumán,613,456,50
7470,True,Tucumán,611,474,51
7471,True,Tucumán,585,383,52
7472,True,Tucumán,522,398,53
7473,True,Tucumán,561,391,54
7474,True,Tucumán,545,389,55
7475,True,Tucumán,526,422,56
7476,True,Tucumán,573,430,57
7477,True,Tucumán,546,418,58
7478,True,Tucumán,591,418,59
7479,True,Tucumán,519,395,60
7480,True,Tucumán,404,385,61
7481,True,Tucumán,409,410,62
7482,True,Tucumán,360,385,63
7483,True,Tucumán,367,381,64
7484,True,Tucumán,274,367,65
7485,True,Tucumán,205,254,66
7486,True,Tucumán,192,222,67
7487,True,Tucumán,192,207,68
7488,True,Tucumán,170,163,69
7489,True,Tucumán,157,148,70
7490,True,Tucumán,123,146,71
7491,True,Tucumán,105,124,72
7492,True,Tucumán,117,115,73
7493,True,Tucumán,99,82,74
7494,True,Tucumán,106,94,75
7495,True,Tucumán,82,76,76
7496,True,Tucumán,62,65,77
7497,True,Tucumán,65,48,78
7498,True,Tucumán,65,52,79
7499,True,Tucumán,48,46,80
7500,True,Tucumán,38,33,81
7501,True,Tucumán,49,47,82
7502,True,Tucumán,48,24,83
7503,True,Tucumán,39,23,84
7504,True,Tucumán,35,18,85
7505,True,Tucumán,33,16,86
7506,True,Tucumán,34,15,87
7507,True,Tucumán,22,18,88
7508,True,Tucumán,20,15,89
7509,True,Tucumán,11,10,90
7510,True,Tucumán,9,5,91
7511,True,Tucumán,8,8,92
7512,True,Tucumán,10,3,93
7513,True,Tucumán,9,4,94
7514,True,Tucumán,9,1,95
7515,True,Tucumán,4,2,96
7516,True,Tucumán,6,3,97
7517,True,Tucumán,2,4,98
7518,True,Tucumán,4,3,99
7519,True,Tucumán,2,-,101
7520,True,Tucumán,1,1,102
7521,True,Tucumán,1,-,103
7522,True,Tucumán,-,1,108
7523,True,Tucumán,1,-,109
7524,False,Tucumán,5377,5275,0
7525,False,Tucumán,4994,5063,1
7526,False,Tucumán,5460,5459,2
7527,False,Tucumán,5860,6036,3
7528,False,Tucumán,5973,5962,4
7529,False,Tucumán,5782,5873,5
7530,False,Tucumán,5811,5858,6
7531,False,Tucumán,6320,6522,7
7532,False,Tucumán,5879,5965,8
7533,False,Tucumán,5537,5607,9
7534,False,Tucumán,5070,5275,10
7535,False,Tucumán,5326,5483,11
7536,False,Tucumán,5177,5225,12
7537,False,Tucumán,4924,5176,13
7538,False,Tucumán,4761,4850,14
7539,False,Tucumán,4764,4675,15
7540,False,Tucumán,4724,4862,16
7541,False,Tucumán,5096,5335,17
7542,False,Tucumán,5379,5421,18
7543,False,Tucumán,5785,6030,19
7544,False,Tucumán,5895,6025,20
7545,False,Tucumán,7508,7428,21
7546,False,Tucumán,8028,7687,22
7547,False,Tucumán,7616,7385,23
7548,False,Tucumán,7646,7233,24
7549,False,Tucumán,7505,7315,25
7550,False,Tucumán,7501,7077,26
7551,False,Tucumán,7223,6793,27
7552,False,Tucumán,6808,6538,28
7553,False,Tucumán,6484,6456,29
7554,False,Tucumán,6764,6560,30
7555,False,Tucumán,5985,5858,31
7556,False,Tucumán,4925,5079,32
7557,False,Tucumán,4971,5057,33
7558,False,Tucumán,4528,4960,34
7559,False,Tucumán,4960,4920,35
7560,False,Tucumán,4237,4551,36
7561,False,Tucumán,3854,4165,37
7562,False,Tucumán,3668,3959,38
7563,False,Tucumán,4063,4216,39
7564,False,Tucumán,4197,4512,40
7565,False,Tucumán,3821,4132,41
7566,False,Tucumán,4086,4360,42
7567,False,Tucumán,3822,4264,43
7568,False,Tucumán,3552,4027,44
7569,False,Tucumán,3191,3652,45
7570,False,Tucumán,3131,3273,46
7571,False,Tucumán,3094,3435,47
7572,False,Tucumán,2741,3041,48
7573,False,Tucumán,2636,2969,49
7574,False,Tucumán,2575,2907,50
7575,False,Tucumán,2410,2774,51
7576,False,Tucumán,2257,2602,52
7577,False,Tucumán,2134,2434,53
7578,False,Tucumán,2045,2281,54
7579,False,Tucumán,1984,2190,55
7580,False,Tucumán,1998,2098,56
7581,False,Tucumán,1860,2208,57
7582,False,Tucumán,1755,1989,58
7583,False,Tucumán,1772,2021,59
7584,False,Tucumán,1554,1934,60
7585,False,Tucumán,1169,1687,61
7586,False,Tucumán,949,1729,62
7587,False,Tucumán,711,1568,63
7588,False,Tucumán,643,1652,64
7589,False,Tucumán,412,1383,65
7590,False,Tucumán,262,712,66
7591,False,Tucumán,230,589,67
7592,False,Tucumán,193,400,68
7593,False,Tucumán,176,310,69
7594,False,Tucumán,194,257,70
7595,False,Tucumán,179,156,71
7596,False,Tucumán,138,155,72
7597,False,Tucumán,136,115,73
7598,False,Tucumán,127,108,74
7599,False,Tucumán,98,103,75
7600,False,Tucumán,81,85,76
7601,False,Tucumán,94,68,77
7602,False,Tucumán,75,74,78
7603,False,Tucumán,67,65,79
7604,False,Tucumán,52,53,80
7605,False,Tucumán,51,47,81
7606,False,Tucumán,58,54,82
7607,False,Tucumán,41,25,83
7608,False,Tucumán,49,29,84
7609,False,Tucumán,36,30,85
7610,False,Tucumán,36,22,86
7611,False,Tucumán,30,34,87
7612,False,Tucumán,23,22,88
7613,False,Tucumán,42,23,89
7614,False,Tucumán,29,27,90
7615,False,Tucumán,35,18,91
7616,False,Tucumán,31,15,92
7617,False,Tucumán,13,22,93
7618,False,Tucumán,21,16,94
7619,False,Tucumán,20,18,95
7620,False,Tucumán,17,10,96
7621,False,Tucumán,11,12,97
7622,False,Tucumán,14,13,98
7623,False,Tucumán,11,12,99
7624,False,Tucumán,3,-,100
7625,False,Tucumán,-,1,101
7626,False,Tucumán,4,5,102
7627,False,Tucumán,3,3,103
7628,False,Tucumán,1,-,104
7629,False,Tucumán,1,-,105
7630,False,Tucumán,-,2,106
7631,False,Tucumán,2,-,110
7632,False,Tucumán,10451,10365,0
7633,False,Tucumán,10254,10439,1
7634,False,Tucumán,11572,11605,2
7635,False,Tucumán,12826,12986,3
7636,False,Tucumán,13014,13575,4
7637,False,Tucumán,13427,13987,5
7638,False,Tucumán,13616,13955,6
7639,False,Tucumán,15110,15436,7
7640,False,Tucumán,14364,14650,8
7641,False,Tucumán,14345,14408,9
7642,False,Tucumán,13714,14198,10
7643,False,Tucumán,14503,14873,11
7644,False,Tucumán,14162,14282,12
7645,False,Tucumán,13830,14321,13
7646,False,Tucumán,13594,13908,14
7647,False,Tucumán,13468,13582,15
7648,False,Tucumán,13552,13680,16
7649,False,Tucumán,14185,14800,17
7650,False,Tucumán,14262,14311,18
7651,False,Tucumán,15228,15353,19
7652,False,Tucumán,14757,14447,20
7653,False,Tucumán,15445,15058,21
7654,False,Tucumán,15749,15015,22
7655,False,Tucumán,14853,14380,23
7656,False,Tucumán,14813,14232,24
7657,False,Tucumán,15196,14477,25
7658,False,Tucumán,14869,14236,26
7659,False,Tucumán,14987,14117,27
7660,False,Tucumán,14466,13549,28
7661,False,Tucumán,14602,13923,29
7662,False,Tucumán,15041,14054,30
7663,False,Tucumán,13795,13103,31
7664,False,Tucumán,12196,11802,32
7665,False,Tucumán,12774,12068,33
7666,False,Tucumán,12420,12006,34
7667,False,Tucumán,13443,12374,35
7668,False,Tucumán,12443,11753,36
7669,False,Tucumán,11381,10820,37
7670,False,Tucumán,11334,10870,38
7671,False,Tucumán,12679,11751,39
7672,False,Tucumán,13421,12662,40
7673,False,Tucumán,12453,11913,41
7674,False,Tucumán,13628,12775,42
7675,False,Tucumán,13448,12493,43
7676,False,Tucumán,12871,12001,44
7677,False,Tucumán,11331,10960,45
7678,False,Tucumán,10937,10109,46
7679,False,Tucumán,10697,10085,47
7680,False,Tucumán,9944,9055,48
7681,False,Tucumán,9741,8761,49
7682,False,Tucumán,9428,8707,50
7683,False,Tucumán,9112,8485,51
7684,False,Tucumán,8754,8053,52
7685,False,Tucumán,8197,7636,53
7686,False,Tucumán,8187,7286,54
7687,False,Tucumán,7932,7202,55
7688,False,Tucumán,8137,7193,56
7689,False,Tucumán,8213,7402,57
7690,False,Tucumán,7818,7104,58
7691,False,Tucumán,8095,7196,59
7692,False,Tucumán,7703,7035,60
7693,False,Tucumán,7305,6319,61
7694,False,Tucumán,7755,6780,62
7695,False,Tucumán,7418,6398,63
7696,False,Tucumán,7712,6526,64
7697,False,Tucumán,7872,6819,65
7698,False,Tucumán,7245,6197,66
7699,False,Tucumán,7162,6219,67
7700,False,Tucumán,6645,5735,68
7701,False,Tucumán,6278,5347,69
7702,False,Tucumán,6162,5266,70
7703,False,Tucumán,5553,4882,71
7704,False,Tucumán,5437,4468,72
7705,False,Tucumán,5085,4137,73
7706,False,Tucumán,4840,3706,74
7707,False,Tucumán,4310,3192,75
7708,False,Tucumán,3643,2692,76
7709,False,Tucumán,3570,2480,77
7710,False,Tucumán,3393,2282,78
7711,False,Tucumán,3028,2063,79
7712,False,Tucumán,2950,1909,80
7713,False,Tucumán,2485,1654,81
7714,False,Tucumán,2546,1591,82
7715,False,Tucumán,2167,1167,83
7716,False,Tucumán,1840,999,84
7717,False,Tucumán,1769,895,85
7718,False,Tucumán,1604,730,86
7719,False,Tucumán,1465,654,87
7720,False,Tucumán,1131,547,88
7721,False,Tucumán,1207,514,89
7722,False,Tucumán,999,449,90
7723,False,Tucumán,798,306,91
7724,False,Tucumán,614,233,92
7725,False,Tucumán,468,196,93
7726,False,Tucumán,403,122,94
7727,False,Tucumán,290,103,95
7728,False,Tucumán,219,61,96
7729,False,Tucumán,153,70,97
7730,False,Tucumán,117,47,98
7731,False,Tucumán,94,31,99
7732,False,Tucumán,38,10,100
7733,False,Tucumán,18,7,101
7734,False,Tucumán,28,14,102
7735,False,Tucumán,22,7,103
7736,False,Tucumán,11,2,104
7737,False,Tucumán,11,3,105
7738,False,Tucumán,3,3,106
7739,False,Tucumán,1,2,107
7740,False,Tucumán,-,1,108
7741,False,Tucumán,1,1,109
7742,False,Tucumán,5,2,110
7743,True,Tierra del Fuego,594,582,0
7744,True,Tierra del Fuego,707,722,1
7745,True,Tierra del Fuego,846,893,2
7746,True,Tierra del Fuego,948,1016,3
7747,True,Tierra del Fuego,1060,1066,4
7748,True,Tierra del Fuego,1098,1105,5
7749,True,Tierra del Fuego,1101,1048,6
7750,True,Tierra del Fuego,1237,1255,7
7751,True,Tierra del Fuego,1143,1210,8
7752,True,Tierra del Fuego,1189,1086,9
7753,True,Tierra del Fuego,1188,1132,10
7754,True,Tierra del Fuego,1135,1180,11
7755,True,Tierra del Fuego,1127,1255,12
7756,True,Tierra del Fuego,1171,1215,13
7757,True,Tierra del Fuego,1146,1184,14
7758,True,Tierra del Fuego,1069,1134,15
7759,True,Tierra del Fuego,1176,1145,16
7760,True,Tierra del Fuego,1059,1141,17
7761,True,Tierra del Fuego,842,967,18
7762,True,Tierra del Fuego,812,929,19
7763,True,Tierra del Fuego,741,807,20
7764,True,Tierra del Fuego,663,696,21
7765,True,Tierra del Fuego,617,695,22
7766,True,Tierra del Fuego,640,708,23
7767,True,Tierra del Fuego,700,821,24
7768,True,Tierra del Fuego,764,814,25
7769,True,Tierra del Fuego,886,819,26
7770,True,Tierra del Fuego,1033,945,27
7771,True,Tierra del Fuego,1044,1016,28
7772,True,Tierra del Fuego,1080,971,29
7773,True,Tierra del Fuego,1183,1148,30
7774,True,Tierra del Fuego,1255,1174,31
7775,True,Tierra del Fuego,1290,1209,32
7776,True,Tierra del Fuego,1257,1223,33
7777,True,Tierra del Fuego,1291,1279,34
7778,True,Tierra del Fuego,1302,1271,35
7779,True,Tierra del Fuego,1237,1232,36
7780,True,Tierra del Fuego,1190,1140,37
7781,True,Tierra del Fuego,1174,1094,38
7782,True,Tierra del Fuego,1241,1113,39
7783,True,Tierra del Fuego,1189,1189,40
7784,True,Tierra del Fuego,1129,1136,41
7785,True,Tierra del Fuego,1149,1033,42
7786,True,Tierra del Fuego,1097,1077,43
7787,True,Tierra del Fuego,1089,1141,44
7788,True,Tierra del Fuego,963,993,45
7789,True,Tierra del Fuego,951,974,46
7790,True,Tierra del Fuego,891,833,47
7791,True,Tierra del Fuego,852,804,48
7792,True,Tierra del Fuego,849,768,49
7793,True,Tierra del Fuego,880,735,50
7794,True,Tierra del Fuego,769,754,51
7795,True,Tierra del Fuego,769,690,52
7796,True,Tierra del Fuego,703,585,53
7797,True,Tierra del Fuego,749,645,54
7798,True,Tierra del Fuego,742,606,55
7799,True,Tierra del Fuego,750,656,56
7800,True,Tierra del Fuego,759,676,57
7801,True,Tierra del Fuego,731,720,58
7802,True,Tierra del Fuego,727,715,59
7803,True,Tierra del Fuego,770,726,60
7804,True,Tierra del Fuego,710,636,61
7805,True,Tierra del Fuego,671,679,62
7806,True,Tierra del Fuego,684,596,63
7807,True,Tierra del Fuego,570,512,64
7808,True,Tierra del Fuego,607,515,65
7809,True,Tierra del Fuego,544,459,66
7810,True,Tierra del Fuego,520,447,67
7811,True,Tierra del Fuego,446,441,68
7812,True,Tierra del Fuego,398,409,69
7813,True,Tierra del Fuego,424,335,70
7814,True,Tierra del Fuego,337,319,71
7815,True,Tierra del Fuego,304,329,72
7816,True,Tierra del Fuego,292,293,73
7817,True,Tierra del Fuego,231,204,74
7818,True,Tierra del Fuego,233,189,75
7819,True,Tierra del Fuego,200,191,76
7820,True,Tierra del Fuego,209,142,77
7821,True,Tierra del Fuego,170,129,78
7822,True,Tierra del Fuego,144,122,79
7823,True,Tierra del Fuego,146,94,80
7824,True,Tierra del Fuego,102,94,81
7825,True,Tierra del Fuego,132,78,82
7826,True,Tierra del Fuego,120,73,83
7827,True,Tierra del Fuego,75,48,84
7828,True,Tierra del Fuego,92,50,85
7829,True,Tierra del Fuego,72,33,86
7830,True,Tierra del Fuego,50,31,87
7831,True,Tierra del Fuego,55,20,88
7832,True,Tierra del Fuego,39,19,89
7833,True,Tierra del Fuego,31,15,90
7834,True,Tierra del Fuego,36,17,91
7835,True,Tierra del Fuego,33,16,92
7836,True,Tierra del Fuego,24,12,93
7837,True,Tierra del Fuego,29,8,94
7838,True,Tierra del Fuego,18,9,95
7839,True,Tierra del Fuego,16,7,96
7840,True,Tierra del Fuego,13,3,97
7841,True,Tierra del Fuego,4,7,98
7842,True,Tierra del Fuego,7,2,99
7843,True,Tierra del Fuego,1,-,100
7844,True,Tierra del Fuego,2,-,101
7845,True,Tierra del Fuego,1,-,102
7846,True,Tierra del Fuego,1,-,103
7847,True,Tierra del Fuego,143,152,0
7848,True,Tierra del Fuego,165,171,1
7849,True,Tierra del Fuego,192,210,2
7850,True,Tierra del Fuego,200,242,3
7851,True,Tierra del Fuego,212,258,4
7852,True,Tierra del Fuego,290,246,5
7853,True,Tierra del Fuego,250,233,6
7854,True,Tierra del Fuego,246,233,7
7855,True,Tierra del Fuego,244,220,8
7856,True,Tierra del Fuego,253,219,9
7857,True,Tierra del Fuego,193,215,10
7858,True,Tierra del Fuego,188,217,11
7859,True,Tierra del Fuego,198,205,12
7860,True,Tierra del Fuego,200,220,13
7861,True,Tierra del Fuego,215,207,14
7862,True,Tierra del Fuego,197,207,15
7863,True,Tierra del Fuego,224,166,16
7864,True,Tierra del Fuego,165,188,17
7865,True,Tierra del Fuego,147,153,18
7866,True,Tierra del Fuego,140,137,19
7867,True,Tierra del Fuego,138,122,20
7868,True,Tierra del Fuego,171,117,21
7869,True,Tierra del Fuego,218,129,22
7870,True,Tierra del Fuego,240,125,23
7871,True,Tierra del Fuego,267,131,24
7872,True,Tierra del Fuego,269,130,25
7873,True,Tierra del Fuego,304,167,26
7874,True,Tierra del Fuego,332,153,27
7875,True,Tierra del Fuego,307,142,28
7876,True,Tierra del Fuego,290,162,29
7877,True,Tierra del Fuego,304,166,30
7878,True,Tierra del Fuego,267,155,31
7879,True,Tierra del Fuego,264,148,32
7880,True,Tierra del Fuego,220,137,33
7881,True,Tierra del Fuego,246,137,34
7882,True,Tierra del Fuego,223,141,35
7883,True,Tierra del Fuego,183,122,36
7884,True,Tierra del Fuego,201,128,37
7885,True,Tierra del Fuego,176,116,38
7886,True,Tierra del Fuego,178,105,39
7887,True,Tierra del Fuego,193,125,40
7888,True,Tierra del Fuego,161,105,41
7889,True,Tierra del Fuego,200,123,42
7890,True,Tierra del Fuego,161,127,43
7891,True,Tierra del Fuego,140,114,44
7892,True,Tierra del Fuego,146,107,45
7893,True,Tierra del Fuego,139,91,46
7894,True,Tierra del Fuego,132,81,47
7895,True,Tierra del Fuego,132,77,48
7896,True,Tierra del Fuego,148,90,49
7897,True,Tierra del Fuego,131,90,50
7898,True,Tierra del Fuego,100,86,51
7899,True,Tierra del Fuego,115,78,52
7900,True,Tierra del Fuego,119,74,53
7901,True,Tierra del Fuego,111,76,54
7902,True,Tierra del Fuego,115,81,55
7903,True,Tierra del Fuego,120,74,56
7904,True,Tierra del Fuego,121,97,57
