id_provincia,rango,sexo,año,tiene_cobertura,cantidad
22,35 a 54,varon,2022,False,65781
22,35 a 54,varon,2022,True,67298
22,55 a 74,mujer,2022,False,16125
22,55 a 74,mujer,2022,True,67615
22,55 a 74,varon,2022,False,21591
22,55 a 74,varon,2022,True,52600
22,75 y mas,mujer,2022,False,931
22,75 y mas,mujer,2022,True,21581
22,75 y mas,varon,2022,False,800
22,75 y mas,varon,2022,True,12635
26,0 a 14,mujer,2022,False,19030
26,0 a 14,mujer,2022,True,46473
26,0 a 14,varon,2022,False,19536
26,0 a 14,varon,2022,True,47440
26,15 a 34,mujer,2022,False,34739
26,15 a 34,mujer,2022,True,55807
26,15 a 34,varon,2022,False,36485
26,15 a 34,varon,2022,True,53572
26,35 a 54,mujer,2022,False,19558
26,35 a 54,mujer,2022,True,64530
26,35 a 54,varon,2022,False,21838
26,35 a 54,varon,2022,True,59197
26,55 a 74,mujer,2022,False,5013
26,55 a 74,mujer,2022,True,41312
26,55 a 74,varon,2022,False,7054
26,55 a 74,varon,2022,True,35044
26,75 y mas,mujer,2022,False,446
26,75 y mas,mujer,2022,True,13254
26,75 y mas,varon,2022,False,383
26,75 y mas,varon,2022,True,8743
18,0 a 14,mujer,2022,False,68859
18,0 a 14,mujer,2022,True,74372
18,0 a 14,varon,2022,False,70874
18,0 a 14,varon,2022,True,77477
18,15 a 34,mujer,2022,False,115937
18,15 a 34,mujer,2022,True,89668
18,15 a 34,varon,2022,False,115936
18,15 a 34,varon,2022,True,79964
18,35 a 54,mujer,2022,False,58180
18,35 a 54,mujer,2022,True,92407
18,35 a 54,varon,2022,False,62357
18,35 a 54,varon,2022,True,77053
18,55 a 74,mujer,2022,False,14298
18,55 a 74,mujer,2022,True,80772
18,55 a 74,varon,2022,False,20814
18,55 a 74,varon,2022,True,64452
18,75 y mas,mujer,2022,False,1110
18,75 y mas,mujer,2022,True,27280
18,75 y mas,varon,2022,False,1034
18,75 y mas,varon,2022,True,16827
14,0 a 14,mujer,2022,False,168243
14,0 a 14,mujer,2022,True,229302
14,0 a 14,varon,2022,False,171827
14,0 a 14,varon,2022,True,237238
14,15 a 34,mujer,2022,False,260383
14,15 a 34,mujer,2022,True,337932
14,15 a 34,varon,2022,False,258933
14,15 a 34,varon,2022,True,323980
14,35 a 54,mujer,2022,False,165982
14,35 a 54,mujer,2022,True,346322
14,35 a 54,varon,2022,False,171530
14,35 a 54,varon,2022,True,310272
14,55 a 74,mujer,2022,False,41589
14,55 a 74,mujer,2022,True,299447
14,55 a 74,varon,2022,False,59762
14,55 a 74,varon,2022,True,231213
14,75 y mas,mujer,2022,False,2326
